Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR14722261,2021-06-03 21:37:06,2021-06-03 21:21:06,1603257,484183614,1603257,302,204,,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/014377/SRR14722261,SRX11059255,FEN_522_Trentepohlia_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126329,SAMN19302843,simple,2841873,Trentepohlia sp. Lendemer_50057_NY-3034691,FEN_522_Trentepohlia_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,7C7145ED8A082C15B63FD64FBAF9B14F,19783FE381B0CDCF8A9F1FE089B4F548
SRR14722260,2021-06-03 21:37:06,2021-06-03 21:22:24,4668531,1409896362,4668531,302,613,,https://sra-download.ncbi.nlm.nih.gov/traces/sra24/SRR/014377/SRR14722260,SRX11059256,FEN_523_Arthonia_norstictica_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126328,SAMN19302844,simple,2841869,Arthonia sp. Lendemer_50063_NY-,FEN_523_Arthonia_norstictica_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,283F97025D57C0A3CC2E9B695D220C31,CF60196045264828D3A6AD311DDEF377
SRR14722259,2021-06-03 21:37:06,2021-06-03 21:22:55,5268509,1591089718,5268509,302,677,,https://sra-download.ncbi.nlm.nih.gov/traces/sra28/SRR/014377/SRR14722259,SRX11059257,FEN_524_Anzia_ornata_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126330,SAMN19302845,simple,1470211,Anzia ornata,FEN_524_Anzia_ornata_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,D6C436656F2699C1BE70855F2942DA7E,E7C55AB0D958A736D68BC3987BAC8E98
SRR14722258,2021-06-03 21:37:06,2021-06-03 21:25:35,7719865,2331399230,7719865,302,991,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/014377/SRR14722258,SRX11059258,FEN_525_Lobaria_ravenelii_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126332,SAMN19302846,simple,2713120,Emmanuelia ravenelii,FEN_525_Lobaria_ravenelii_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,8C1A78BFB45C5B377DE40A602D440D5B,AFB5B0CBB12C033F474C2C492F6A2188
SRR14722257,2021-06-03 21:37:06,2021-06-03 21:19:42,107,32314,107,302,0,,https://sra-download.ncbi.nlm.nih.gov/traces/sra53/SRR/014377/SRR14722257,SRX11059259,FEN_526_Acrocordia_megalospora_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126333,SAMN19302847,simple,2840190,Acrocordia megalospora,FEN_526_Acrocordia_megalospora_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,D732E31DBBABE88DA79215A0D1C4C044,B8C59186CF2A9149CCAAB1DA8E5B15DB
SRR14722256,2021-06-03 21:37:06,2021-06-03 21:23:14,5578730,1684776460,5578730,302,719,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/014377/SRR14722256,SRX11059260,FEN_527_Heterodermia_crocea_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126334,SAMN19302848,simple,2840204,Heterodermia crocea,FEN_527_Heterodermia_crocea_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,F99A8A5FE4C55BB8A66D721F2997B6BA,247FB87BCE21F557BD7BC6A902407119
SRR14722255,2021-06-03 21:37:07,2021-06-03 21:22:48,5229327,1579256754,5229327,302,690,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/014377/SRR14722255,SRX11059261,FEN_528_Pertusaria_epixantha_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126331,SAMN19302849,simple,2840242,Pertusaria epixantha,FEN_528_Pertusaria_epixantha_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,4EFBC1CB0162FC916C71B2605227B3A0,8EDC0E2E0951FF0F99CB6D9FECF8C241
SRR14722254,2021-06-03 21:37:07,2021-06-03 21:22:57,5295084,1599115368,5295084,302,683,,https://sra-download.ncbi.nlm.nih.gov/traces/sra4/SRR/014377/SRR14722254,SRX11059262,FEN_529_Ramboldia_blochiana_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126335,SAMN19302850,simple,2840255,Ramboldia blochiana,FEN_529_Ramboldia_blochiana_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,B9C62E40D42FEBE5E1669E5E496C8E7C,EE2786BCE5C3691F4C93A66D0BF9777B
SRR14722253,2021-06-03 21:37:07,2021-06-03 21:22:43,6527459,1971292618,6527459,302,845,,https://sra-download.ncbi.nlm.nih.gov/traces/sra65/SRR/014377/SRR14722253,SRX11059263,FEN_530_Xylopsora_friesii_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126336,SAMN19302851,simple,318759,Xylopsora friesii,FEN_530_Xylopsora_friesii_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,6DB981D0EDE2C54331EF36513427A356,62DEA9E5F777A666F98182091CC37E36
SRR14722252,2021-06-03 21:37:07,2021-06-03 21:26:21,8580653,2591357206,8580653,302,1113,,https://sra-download.ncbi.nlm.nih.gov/traces/sra8/SRR/014377/SRR14722252,SRX11059264,FEN_531_Pseudocyphellaria_aurata_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126338,SAMN19302852,simple,169141,Pseudocyphellaria aurata,FEN_531_Pseudocyphellaria_aurata_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,0E994F61E5C64C659AD7DFD88A08F9E1,D2C1AC2833BEF0508FB615509ADB9DA8
SRR14722249,2021-06-03 21:37:07,2021-06-03 21:23:29,6933892,2094035384,6933892,302,917,,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/014377/SRR14722249,SRX11059267,FEN_532_Anthracothecium_nanum_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126340,SAMN19302853,simple,633445,Anthracothecium nanum,FEN_532_Anthracothecium_nanum_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,693E80F5E7B7CA78053A93909C6662D9,CD65E155AB64745C9E9764AD06A4CC9E
SRR14722248,2021-06-03 21:37:07,2021-06-03 21:22:54,5189035,1567088570,5189035,302,692,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/014377/SRR14722248,SRX11059268,FEN_533_Usnea_trichodea_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126341,SAMN19302854,simple,2840265,Usnea trichodea,FEN_533_Usnea_trichodea_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,0786D272D2E97D341BDDB358545D2915,3DA4F128A665C9368CF78F2B51E96484
SRR14722247,2021-06-03 21:37:07,2021-06-03 21:23:03,5612640,1695017280,5612640,302,716,,https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/014377/SRR14722247,SRX11059269,FEN_534_Fuscopannaria_leucosticta_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126342,SAMN19302855,simple,191104,Fuscopannaria leucosticta,FEN_534_Fuscopannaria_leucosticta_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,B9A366F1D1E22FF99A2832E6E7CED463,11F5DAEE5B44380A32C99890459BD7E0
SRR14722246,2021-06-03 21:37:07,2021-06-03 21:22:54,5840919,1763957538,5840919,302,766,,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/014377/SRR14722246,SRX11059270,FEN_535_Pyrenula_santensis_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126343,SAMN19302856,simple,2840253,Pyrenula santensis,FEN_535_Pyrenula_santensis_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,D018CA6DD304ECB73FD7AD7A043BE1B1,690CE59032BB349C0F060CDFFE4E294D
SRR14722245,2021-06-03 21:37:07,2021-06-03 21:23:05,5700059,1721417818,5700059,302,747,,https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/014377/SRR14722245,SRX11059271,FEN_536_Lepraria_friabilis_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126344,SAMN19302857,simple,1168040,Lepraria friabilis,FEN_536_Lepraria_friabilis_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,63CD151C70B9EBC0D233BE06B9E45214,6BFB9BBAB63F3DCB13A998F69E38D3F5
SRR14722244,2021-06-03 21:37:07,2021-06-03 21:22:59,5427397,1639073894,5427397,302,716,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/014377/SRR14722244,SRX11059272,FEN_537_Usnea_subscabrosa_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126345,SAMN19302858,simple,1181319,Usnea subscabrosa,FEN_537_Usnea_subscabrosa_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,E6F06585357467C5E907E7A3B554B6B3,50FDC9164D66239F6257B178EB7AAA6F
SRR14722243,2021-06-03 21:37:07,2021-06-03 21:23:51,6251659,1888001018,6251659,302,816,,https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/014377/SRR14722243,SRX11059273,FEN_538_Usnea_angulata_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126346,SAMN19302859,simple,1276040,Usnea angulata,FEN_538_Usnea_angulata_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,6745091FF48CC5ABD7A061244244FA25,7117AE6510C3E35A3D1A050496585111
SRR14722242,2021-06-03 21:37:07,2021-06-03 21:25:48,9497534,2868255268,9497534,302,1241,,https://sra-download.ncbi.nlm.nih.gov/traces/sra60/SRR/014377/SRR14722242,SRX11059274,FEN_539_Pseudosagedia_sp_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126347,SAMN19302860,simple,2841870,Pseudosagedia sp. Tripp_6765_NY-2690388,FEN_539_Pseudosagedia_sp_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,432164E3291529D8F9BF05059EBA8BFC,8897B573F8D6BDF6ECBBB839B1C84C4B
SRR14722241,2021-06-03 21:37:07,2021-06-03 21:19:16,3450,1041900,3450,302,0,,https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/014377/SRR14722241,SRX11059275,FEN_540_Canoparmelia_alabamensis_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126348,SAMN19302861,simple,2840194,Canoparmelia alabamensis,FEN_540_Canoparmelia_alabamensis_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,187237EC3257C8D0C9C70F0A29CFFFCE,78C22246E8CEBED25468351C53B2245F
SRR14722240,2021-06-03 21:37:07,2021-06-03 21:19:12,10405,3142310,10405,302,1,,https://sra-download.ncbi.nlm.nih.gov/traces/sra55/SRR/014377/SRR14722240,SRX11059276,FEN_541_Vulpicida_viridis_Plate5_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126349,SAMN19302862,simple,326047,Vulpicida viridis,FEN_541_Vulpicida_viridis_Plate5_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,4360CB28F784B7FF1F83E91521A1F353,660DF419011189B34739D1694F750F96
SRR14722233,2021-06-05 10:03:53,2021-06-05 09:19:26,11599623,3503086146,11599623,302,1338,,https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/014377/SRR14722233,SRX11059283,FEN_82_Arthonia_ruana_Plate3_A2_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126356,SAMN19302497,simple,2080612,Arthothelium ruanum,FEN_82_Arthonia_ruana_Plate3_A2_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,B40BB33369872E152509AA8573160C92,6D5CF3142B6A1F7F643F847A9574B2DC
SRR14722232,2021-06-03 21:37:07,2021-06-03 21:25:25,11445045,3456403590,11445045,302,1303,,https://sra-download.ncbi.nlm.nih.gov/traces/sra70/SRR/014377/SRR14722232,SRX11059284,FEN_83_Lecanora_rugosella_Plate3_B2_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126357,SAMN19302498,simple,258252,Lecanora rugosella,FEN_83_Lecanora_rugosella_Plate3_B2_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,B704A2FABE87011EAE4211090C797D38,E806A0ABC42CB16BB683F3420FA67A5B
SRR14722231,2021-06-03 21:37:07,2021-06-03 21:26:47,13911647,4201317394,13911647,302,1645,,https://sra-download.ncbi.nlm.nih.gov/traces/sra78/SRR/014377/SRR14722231,SRX11059285,FEN_84_Lecanora_masana_Plate3_C2_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126358,SAMN19302499,simple,2488738,Lecanora masana,FEN_84_Lecanora_masana_Plate3_C2_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,291EFF54C16D3FDB4D3D1E5058F3AE8B,B4CD61D33766BDA864BB9EC38F3086B1
SRR14722229,2021-06-03 21:37:07,2021-06-03 21:25:53,10843865,3274847230,10843865,302,1272,,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/014377/SRR14722229,SRX11059287,FEN_85_Lecidea_roseotincta_Plate3_D2_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126360,SAMN19302500,simple,1042394,Lecidea roseotincta,FEN_85_Lecidea_roseotincta_Plate3_D2_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,1169BA31108CF674B6E7B42BBFB7B1E6,350D7B484DB73F1B29B03021D0E92251
SRR14722225,2021-06-03 21:37:07,2021-06-03 21:21:18,4272336,1290245472,4272336,302,514,,https://sra-download.ncbi.nlm.nih.gov/traces/sra10/SRR/014377/SRR14722225,SRX11059291,FEN_89_Lopadium_disciforme_Plate3_E2_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126364,SAMN19302504,simple,312223,Lopadium disciforme,FEN_89_Lopadium_disciforme_Plate3_E2_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,75D086716CAB971B5935D6CEA8E5E0F9,A79602B02021D1D990140BD7643FC403
SRR14722222,2021-06-03 21:37:07,2021-06-03 21:23:29,8124681,2453653662,8124681,302,954,,https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/014377/SRR14722222,SRX11059294,FEN_92_Arthonia_quintaria_Plate3_F2_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126367,SAMN19302507,simple,2563724,Arthonia quintaria,FEN_92_Arthonia_quintaria_Plate3_F2_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,5C8F5E7FFA68A45039FAB54FCC6400CD,78FF8D00536E682011C77504336D7000
SRR14722221,2021-06-03 21:37:07,2021-06-03 21:26:29,11792856,3561442512,11792856,302,1445,,https://sra-download.ncbi.nlm.nih.gov/traces/sra23/SRR/014377/SRR14722221,SRX11059295,FEN_93_Meglaospora_porphyritis_Plate2_A1_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126368,SAMN19302508,simple,2488739,Megalospora porphyritis,FEN_93_Meglaospora_porphyritis_Plate2_A1_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,2ADA218B741409259ED6D5ABE3D4125E,498D02159A0801A4D465A5397A3B934F
SRR14722220,2021-06-03 21:37:07,2021-06-03 21:18:36,8352,2522304,8352,302,1,,https://sra-download.ncbi.nlm.nih.gov/traces/sra27/SRR/014377/SRR14722220,SRX11059296,FEN_94_Lecania_croatica_Plate3_G2_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126369,SAMN19302509,simple,1399643,Lecania croatica,FEN_94_Lecania_croatica_Plate3_G2_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,13BE3FB3E800AA98CAF2254B08AD6504,B0F758CAAE3299F3AF0F85934ABB3CF4
SRR14722215,2021-06-03 21:37:07,2021-06-03 21:18:51,158322,47813244,158322,302,19,,https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/014377/SRR14722215,SRX11059301,FEN_98_Buellia_vernicoma_Plate3_H2_R1.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126374,SAMN19302513,simple,2840193,Buellia vernicoma,FEN_98_Buellia_vernicoma_Plate3_H2_R1.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,D54DFBB32B56EF43816E670777421D7A,287F072721AEF03B756DC89507651F8F
SRR14722218,2021-06-03 21:37:07,2021-06-03 21:20:41,3020120,912076240,3020120,302,363,,https://sra-download.ncbi.nlm.nih.gov/traces/sra63/SRR/014377/SRR14722218,SRX11059298,Plate1_A10_S4_L002_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126372,SAMN19302510,simple,1048519,Viridothelium virens,Plate1_A10_S4_L002_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,3A1D866DAE3E4C93B96A3537B8CEEE35,0292CFCD6128DC8C3488D440434E28D1
SRR14722212,2021-06-03 21:37:07,2021-06-03 21:19:44,2548420,769622840,2548420,302,311,,https://sra-download.ncbi.nlm.nih.gov/traces/sra68/SRR/014377/SRR14722212,SRX11059304,Plate1_A11_S5_L002_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126377,SAMN19302516,simple,1891674,Pertusaria paratuberculifera,Plate1_A11_S5_L002_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,E3E3A6E5252043C02F5A7E12DFFD759A,45F1706336C760C14342AA2A9696D0FF
SRR14722189,2021-06-03 21:37:08,2021-06-03 21:19:13,2007146,606158092,2007146,302,240,,https://sra-download.ncbi.nlm.nih.gov/traces/sra63/SRR/014377/SRR14722189,SRX11059327,Plate1_A12_S6_L002_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126400,SAMN19302537,simple,2840252,Pyrenula leucostoma,Plate1_A12_S6_L002_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,164D6B09E924136EC37981F5FD23CB21,1CBB7A53115587AE43EE4FB6DF45722B
SRR14722236,2021-06-03 21:37:07,2021-06-03 21:21:06,2866334,865632868,2866334,302,346,,https://sra-download.ncbi.nlm.nih.gov/traces/sra0/SRR/014377/SRR14722236,SRX11059280,Plate1_A9_S3_L002_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126353,SAMN19302494,simple,169141,Pseudocyphellaria aurata,Plate1_A9_S3_L002_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,8D8AF9FA848B093951BD66621F84EACB,5C6CE0A782324846EB53716A85FB67D8
SRR14722217,2021-06-03 21:37:07,2021-06-03 21:20:18,2436723,735890346,2436723,302,297,,https://sra-download.ncbi.nlm.nih.gov/traces/sra67/SRR/014377/SRR14722217,SRX11059299,Plate1_B10_S10_L002_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126371,SAMN19302511,simple,1983619,Phlyctis boliviensis,Plate1_B10_S10_L002_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,2F6540E288AFAF0C19D73B264A69B6C5,64295FDF17071A6A681B240D187B4CAE
SRR14722211,2021-06-03 21:37:08,2021-06-03 21:19:45,2076470,627093940,2076470,302,249,,https://sra-download.ncbi.nlm.nih.gov/traces/sra48/SRR/014377/SRR14722211,SRX11059305,Plate1_B11_S11_L002_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126378,SAMN19302517,simple,2282692,Pertusaria subpertusa,Plate1_B11_S11_L002_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,C6E9A0F2F9B30411F0C70E5494952023,E482523FE0BF5F711005AD45751F17D2
SRR14722190,2021-06-03 21:37:08,2021-06-03 21:19:23,2521967,761634034,2521967,302,301,,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/014377/SRR14722190,SRX11059326,Plate1_B12_S12_L002_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126399,SAMN19302536,simple,1986327,Lepra amara,Plate1_B12_S12_L002_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,141ABAB2DD733BAB8B0542E7872460A0,8F9826AABCE8A1A9E3905B0D4B8DD534
SRR14722235,2021-06-03 21:37:07,2021-06-03 21:20:56,2535573,765743046,2535573,302,307,,https://sra-download.ncbi.nlm.nih.gov/traces/sra61/SRR/014377/SRR14722235,SRX11059281,Plate1_B9_S9_L002_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126354,SAMN19302495,simple,168916,Leptogium cyanescens,Plate1_B9_S9_L002_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,955D71463F1F607A2DCA65C3A110321C,A0031D6DA55F852B406FCC77BB374AAA
SRR14722216,2021-06-03 22:10:58,2021-06-03 21:19:48,2016056,608848912,2016056,302,245,,https://sra-download.ncbi.nlm.nih.gov/traces/sra29/SRR/014377/SRR14722216,SRX11059300,Plate1_C10_S16_L002_R1_001.fastq.gz,WGS,size fractionation,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP322526,PRJNA731936,,731936,SRS9126373,SAMN19302512,simple,1986077,Phyllopsora corallina,Plate1_C10_S16_L002_R1_001.fastq.gz,,,,,,,no,,,,,"UNIVERSITY OF COLORADO, BOULDER",SRA1240369,,public,478B9FA59AC4FCBD27CA96B248156C42,18369BF8BCD770B4F3D28D568128C7B7
