Genome	metagenome	breadth	read_count	size.x	depth_cov	fasta	size.y	BUSCO_lineage	lineage	BAT_euk	bat_bacteria	Lichen.metagenomes	lineage_broad	putative_role
private_T1889_concoct_bin.16	T1894	98.01	1517520	40608534	4.67118561827423	private_T1889_concoct_bin.16.fa	40608534	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;75981;2511161;41891;248742;574566	Coccomyxa subellipsoidea C-169	NA	Lecidea_scabridula	Chlorophyta	photobiont_chloro
private_T1889_concoct_bin.16	T1916	69.85	388757	40608534	1.19666041133127	private_T1889_concoct_bin.16.fa	40608534	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;75981;2511161;41891;248742;574566	Coccomyxa subellipsoidea C-169	NA	Thelotrema_lepadinum	Chlorophyta	photobiont_chloro
public_SRR14722152_metabat2_bin.2	SRR14722152	98.92	940685	28683311	4.09944392402955	public_SRR14722152_metabat2_bin.2.fa	28683311	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;75981;2511161;41891;248742;574566	Coccomyxa subellipsoidea C-169	NA	Micarea neostipitata	Chlorophyta	photobiont_chloro
public_SRR14722152_metabat2_bin.2	SRR14722154	88.5	658874	28683311	2.87132995211048	public_SRR14722152_metabat2_bin.2.fa	28683311	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;75981;2511161;41891;248742;574566	Coccomyxa subellipsoidea C-169	NA	Lecanora strobilina	Chlorophyta	photobiont_chloro
public_SRR14722152_metabat2_bin.2	SRR14722172	90.78	592313	28683311	2.58126145199904	public_SRR14722152_metabat2_bin.2.fa	28683311	chlorophyta_odb10	1;131567;2759;33090;3041;2692248;75966;75981;2511161;41891;248742;574566	Coccomyxa subellipsoidea C-169	NA	Chrysothrix xanthina	Chlorophyta	photobiont_chloro
private_T1888_metawrap_bin.19	T1888	99.67	711943	3526920	25.2324620348633	private_T1888_metawrap_bin.19.fa	3526920	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Tous-C9LFEB;s__	Puttea_exsequens	bacteria_other	bacteria_other
private_T1888_metawrap_bin.19	VT1	96.47	197630	3526920	7.00434089800733	private_T1888_metawrap_bin.19.fa	3526920	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Tous-C9LFEB;s__	Platismatia glauca	bacteria_other	bacteria_other
private_T1888_metawrap_bin.18	ERR4179390	70.56	66220	3265663	2.53470734732886	private_T1888_metawrap_bin.18.fa	3265663	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__CAHJWL01;s__	Lobaria pulmonaria	bacteria_other	bacteria_other
private_T1888_metawrap_bin.18	SRR14722233	65.76	40003	3265663	1.53119749343395	private_T1888_metawrap_bin.18.fa	3265663	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__CAHJWL01;s__	Arthothelium ruanum	bacteria_other	bacteria_other
private_T1888_metawrap_bin.18	T1888	99.94	1376657	3265663	52.6943916135866	private_T1888_metawrap_bin.18.fa	3265663	NA	NA	NA	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__CAHJWL01;s__	Puttea_exsequens	bacteria_other	bacteria_other
public_SRR14722165_metabat2_bin.16	SRR14721955	91.88	1098368	16287341	8.42961414020864	public_SRR14722165_metabat2_bin.16.fa	16287341	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Halecania pepegospora	Fungi	mycobiont
public_SRR14722165_metabat2_bin.16	SRR14722164	58.34	111820	16287341	0.858181823540135	public_SRR14722165_metabat2_bin.16.fa	16287341	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Lecidea tessellata	Fungi	mycobiont
public_SRR14722165_metabat2_bin.16	SRR14722165	99.8	623353	16287341	4.78402981800406	public_SRR14722165_metabat2_bin.16.fa	16287341	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Rhizocarpon subgeminatum	Fungi	mycobiont
public_SRR14722275_metawrap_bin.2	SRR14722275	99.89	509887	3106746	20.5153157033114	public_SRR14722275_metawrap_bin.2.fa	3106746	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAJCIS01;s__	Micareopsis irriguata	bacteria_other	bacteria_other
public_SRR14722275_metawrap_bin.2	SRR14722276	98.5	217671	3106746	8.75799791807892	public_SRR14722275_metawrap_bin.2.fa	3106746	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__CAJCIS01;s__	Cystocoleus ebeneus	bacteria_other	bacteria_other
public_SRR14722092_concoct_merged.0	SRR14722092	99.85	1135706	22014185	6.44871704312469	public_SRR14722092_concoct_merged.0.fa	22014185	ascomycota_odb10	1;131567;2759;33154;4751;451864;4890;716545;147538;716546;147547;1520881	OSLEUM clade	NA	Chrysothrix susquehannensis	Fungi	mycobiont
public_SRR14722130_metawrap_bin.2	ERR4179389	50.22	48900	5632149	1.08528733881153	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Cladonia furcata	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	ERR4179390	80.5	369029	5632149	8.19023520151899	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Lobaria pulmonaria	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14721944	58.24	48693	5632149	1.08069317768404	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Pyrrhospora varians	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14721974	89.82	142346	5632149	3.15922927465165	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Hypotrachyna catawbiensis	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14721993	74.54	70934	5632149	1.57431026771486	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	fungal sp. Lendemer_48835_NY-3720155	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722000	65.39	57785	5632149	1.28248116305162	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Parmotrema mellissii	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722003	79.7	84553	5632149	1.87657055947916	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Ramalina culbersoniorum	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722007	57.34	48662	5632149	1.08000516321567	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Platismatia glauca	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722013	87.94	156038	5632149	3.46310972951887	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Biatora pontica	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722026	72.01	62334	5632149	1.38344173778073	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Tuckermannopsis ciliaris	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722038	69.46	60804	5632149	1.34948489466454	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Flavopunctelia flaventior	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722039	80.9	94507	5632149	2.09748978587037	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Trapeliopsis flexuosa	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722041	88.24	150912	5632149	3.34934320807209	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Stereocaulon dactylophyllum	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722057	66.41	56304	5632149	1.24961182667575	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Cladonia squamosa	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722059	91.68	190997	5632149	4.23899030370113	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Tuckermannopsis ciliaris	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722068	84.08	105384	5632149	2.33889408820683	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Parmotrema neotropicum	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722075	59.39	48319	5632149	1.07239261603342	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Parmotrema margaritatum	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722084	57.76	39819	5632149	0.883743487610147	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Cladonia squamosa	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722085	82.63	92734	5632149	2.05813979708278	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Pseudosagedia rhaphidosperma	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722106	67.01	53535	5632149	1.18815659883998	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Flavoparmelia baltimorensis	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722116	89.31	122647	5632149	2.72202937102694	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Usnea subscabrosa	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722124	79.4	88388	5632149	1.96168460742072	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Melanelia culbersonii	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722128	92.74	307529	5632149	6.82530327233885	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Lecidella sp. Lendemer_46226_NY-2606722	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722130	99.85	571766	5632149	12.6897832425953	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Parmotrema hypotropum	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722132	69.21	71181	5632149	1.57979218944669	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Anzia colpodes	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722140	59.34	45257	5632149	1.00443454177082	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Platismatia tuckermanii	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722150	80.96	87253	5632149	1.93649440027244	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Cladonia arbuscula	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722151	83.78	102768	5632149	2.28083454468268	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Usnocetraria oakesiana	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722156	86.37	102070	5632149	2.26534312213686	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Melanelia stygia	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722159	52.34	34939	5632149	0.77543669388008	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Ochrolechia arborea	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722160	60.29	44466	5632149	0.986879075819905	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Herteliana schuyleriana	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722162	80.37	79599	5632149	1.76662140863106	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Hypogymnia incurvoides	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722165	91.42	197397	5632149	4.3810320003963	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Rhizocarpon subgeminatum	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722166	78.16	69768	5632149	1.54843204609821	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Parmotrema xanthinum	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722168	84.1	114836	5632149	2.54867191901351	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Parmotrema stuppeum	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722169	60.74	48469	5632149	1.07572171829971	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Punctelia appalachiensis	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722173	88.06	136929	5632149	3.03900429480825	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Melanohalea halei	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722174	67.68	53041	5632149	1.17719275537632	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Parmotrema diffractaicum	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722177	75.47	64549	5632149	1.43260148124632	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Biatora appalachensis	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722188	55.42	38507	5632149	0.854624939787637	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Xylographa vitiligo	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722210	68.25	92449	5632149	2.05181450277683	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Caloplaca camptidia	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722213	89.71	189435	5632149	4.20432325210146	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Pseudosagedia isidiata	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722221	89.04	140333	5632149	3.11455272223799	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Megalospora porphyritis	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722229	94.29	481546	5632149	10.6874391994956	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Lecidea roseotincta	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722231	88.66	145241	5632149	3.2234809483911	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Lecanora masana	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722232	78.54	92290	5632149	2.04828565437456	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Lecanora rugosella	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722279	68.98	67391	5632149	1.49567687218502	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Byssoloma meadii	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722291	58.5	47498	5632149	1.05417132962924	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Tuckermannopsis ciliaris	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722303	66.4	65133	5632149	1.44556278606976	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Rinodina brauniana	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	SRR14722309	91.87	175254	5632149	3.88958992384612	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Lecanora markjohnstonii	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	T1904	81.93	222071	5632149	4.92864712918639	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Toensbergia_leucococca	bacteria_other	bacteria_other
public_SRR14722130_metawrap_bin.2	T1916	78.7	105334	5632149	2.3377843874514	public_SRR14722130_metawrap_bin.2.fa	5632149	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Lichenihabitans;s__	Thelotrema_lepadinum	bacteria_other	bacteria_other
public_SRR14722166_metawrap_bin.1	SRR14722116	91.45	139602	4103170	4.25287034171141	public_SRR14722166_metawrap_bin.1.fa	4103170	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Usnea subscabrosa	bacteria_other	bacteria_other
public_SRR14722166_metawrap_bin.1	SRR14722130	51	30089	4103170	0.916638842650926	public_SRR14722166_metawrap_bin.1.fa	4103170	NA	NA	NA	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae;g__LMUY01;s__	Parmotrema hypotropum	bacteria_other	bacteria_other
