private_T1867_metawrap_bin.3	67.78	1.72	0.00	k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae
private_X16_metawrap_bin.27	57.48	0.00	0.00	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales
private_GTX0163_metawrap_bin.7	86.90	1.64	20.00	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales
private_GTX0163_metawrap_bin.6	77.84	3.06	6.67	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Rubrivivax
private_GTX0163_metawrap_bin.5	87.98	5.43	46.67	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter
private_GTX0163_metawrap_bin.4	54.55	0.86	25.00	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales
private_GTX0163_metawrap_bin.3	96.30	1.88	25.00	k__Bacteria
private_GTX0163_metawrap_bin.1	94.90	3.15	16.67	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae
private_GTX0163_metawrap_bin.9	96.58	2.53	44.44	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter
private_GTX0163_metawrap_bin.8	87.20	2.11	66.67	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter
public_SRR14722022_metawrap_bin.1	76.40	0.84	25.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales
public_SRR14722130_metawrap_bin.1	88.89	1.21	20.00	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
public_SRR14721980_metawrap_bin.2	87.17	2.24	33.33	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae
