querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
public_SRR14721935_metabat2_bin.5.fa,public_SRR14722068_metabat2_bin.3.fa,17396688,1993969,0.54611033,0.56689763,0.88538224,31855629,30687529,0.5668976475753391,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR14722077_concoct_merged.0.fa,17222651,1971601,0.55039626,0.56122637,0.8855228,31291365,30687529,0.561226386132295,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR14722106_metabat2_bin.2.fa,8240430,1232117,0.23820849,0.268527,0.85047907,34593352,30687529,0.26852699674841857,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR14722108_metabat2_bin.1.fa,17354275,1993189,0.54925185,0.5655156,0.8851471,31596205,30687529,0.5655155551950761,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR14722127_concoct_bin.0.fa,6447135,988913,0.2312515,0.21008974,0.84661204,27879322,30687529,0.23125149887074012,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR14722130_metabat2_bin.9.fa,15794351,1880210,0.49111646,0.51468307,0.8809568,32160092,30687529,0.5146830492608251,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR14722139_metabat2_bin.5.fa,17719617,2030523,0.5503457,0.5774208,0.88540816,32197247,30687529,0.5774207822337211,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR14722151_metabat2_bin.3.fa,16591418,1927896,0.5484361,0.5406567,0.88380164,30252234,30687529,0.5484361254114324,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR14722166_concoct_bin.2.fa,18518253,2061290,0.5718345,0.60344553,0.88868874,32383939,30687529,0.6034455560107169,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR14722168_metabat2_bin.6.fa,18425242,2061458,0.56278265,0.60041463,0.88811773,32739534,30687529,0.6004146505246479,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR14722169_metabat2_bin.6.fa,6677562,1026904,0.21843922,0.21759856,0.8462157,30569428,30687529,0.21843921973286515,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR14722174_metabat2_bin.2.fa,18381016,2042252,0.57468826,0.59897345,0.8888934,31984326,30687529,0.5989734787704803,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR14722289_concoct_bin.0.fa,16583305,1995161,0.5085529,0.54039234,0.87968856,32608811,30687529,0.5403923202809845,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR14722300_metabat2_bin.4.fa,7195709,1100194,0.22175054,0.23448317,0.84710413,32449567,30687529,0.23448316741305564,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR14722310_metabat2_bin.3.fa,16171516,1977103,0.5078949,0.52697355,0.87774163,31840281,30687529,0.5269735468111493,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR14722325_metabat2_bin.1.fa,15936478,1950856,0.5256778,0.51931447,0.8775855,30316057,30687529,0.525677795103763,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR14722326_metabat2_bin.1.fa,17015542,2049336,0.50119287,0.5544774,0.87956095,33950087,30687529,0.554477423060032,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR14722329_metabat2_bin.1.fa,17632632,2020031,0.5523117,0.5745863,0.8854379,31925147,30687529,0.5745862431608618,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR12240175_concoct_merged.0.fa,6960859,1066730,0.20550363,0.22683021,0.8467531,33872195,30687529,0.22683022148834467,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR12240177_metabat2_bin.4.fa,6731695,1033871,0.22522044,0.21936256,0.8464174,29889360,30687529,0.22522044633943317,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR12240178_metabat2_bin.6.fa,6712323,1029524,0.22448185,0.2187313,0.8466218,29901407,30687529,0.22448184461687706,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR12240179_concoct_bin.1.fa,6523353,1000548,0.21773936,0.21257342,0.8466206,29959457,30687529,0.21773936022939266,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR12240187_metabat2_bin.8.fa,6536778,1005524,0.20957153,0.21301089,0.84617436,31191156,30687529,0.21301089442554988,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR12240188_concoct_bin.1.fa,6595698,1012668,0.20312928,0.21493089,0.84646535,32470444,30687529,0.21493089261113205,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR13167197_metabat2_bin.1.fa,6651897,1020920,0.2256268,0.21676223,0.846522,29481857,30687529,0.2256267982033832,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR13126859_metabat2_bin.7.fa,6721664,1035434,0.22744645,0.21903569,0.8459557,29552732,30687529,0.22744645063610364,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR13126828_metabat2_bin.1.fa,7120581,1087016,0.23091237,0.23203501,0.84734166,30836724,30687529,0.23203500679380212,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR13126796_metabat2_bin.1.fa,6837952,1047766,0.23163596,0.22282511,0.84677196,29520253,30687529,0.2316359551525524,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR13126647_concoct_merged.0.fa,5859563,895932,0.22316872,0.19094281,0.8470992,26256202,30687529,0.22316872028940057,124
public_SRR14721935_metabat2_bin.5.fa,public_SRR13125985_concoct_bin.8.fa,5816818,894887,0.23538904,0.1895499,0.8461552,24711508,30687529,0.2353890341293619,124
public_SRR14721935_metabat2_bin.5.fa,private_VT16_concoct_bin.11.fa,7309808,1112301,0.20664136,0.23820126,0.84783447,35374370,30687529,0.23820125758577695,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR12240174_metabat2_bin.2.fa,7464260,1115708,0.26309347,0.235595,0.85052663,28371132,31682591,0.2630934853075302,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR12240180_concoct_bin.4.fa,7695096,1150612,0.24435024,0.2428809,0.85047466,31492074,31682591,0.2443502450807146,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14721927_metabat2_bin.2.fa,11306270,1596388,0.34039035,0.35686064,0.85880506,33215599,31682591,0.35686064943362744,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14721935_metabat2_bin.5.fa,17452306,2006666,0.56871,0.5508484,0.88502,30687529,31682591,0.5687100450479411,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14721943_metabat2_bin.1.fa,31677312,1192,0.9998334,0.9998334,0.9999624,31682591,31682591,0.9998333785263964,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14721956_metabat2_bin.3.fa,20895952,2022866,0.6694843,0.6595405,0.9031934,31212012,31682591,0.6694842998266181,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14721979_metabat2_bin.1.fa,18670689,2085904,0.54028445,0.5893044,0.8882792,34557146,31682591,0.5893043596087202,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14721992_concoct_merged.0.fa,7826152,1138374,0.27305272,0.24701743,0.8545423,28661687,31682591,0.27305273412552444,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14721997_metabat2_bin.1.fa,20257579,2066108,0.6282341,0.6393915,0.89800817,32245272,31682591,0.6393914878994588,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722000_concoct_merged.0.fa,18832901,2016254,0.6076755,0.59442425,0.8929398,30991706,31682591,0.6076755180886138,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722004_metabat2_bin.1.fa,7481446,1136739,0.22485942,0.23613743,0.84805894,33271660,31682591,0.23613744216816104,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722006_metabat2_bin.2.fa,7483653,1138573,0.2243091,0.2362071,0.84785867,33363126,31682591,0.23620710187496977,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722020_concoct_merged.0.fa,15858984,1761794,0.58405167,0.5005583,0.88890874,27153393,31682591,0.5840516505616812,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722021_metabat2_bin.1.fa,18166449,2016715,0.5913833,0.573389,0.8889868,30718572,31682591,0.5913832517995954,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722028_metabat2_bin.1.fa,19581402,1996493,0.6389412,0.61804926,0.89804137,30646640,31682591,0.6389412346671609,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722038_metabat2_bin.1.fa,9387995,1379108,0.28109908,0.296314,0.85309875,33397459,31682591,0.2963139914914156,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722068_metabat2_bin.3.fa,28324769,1065945,0.8891606,0.8940168,0.96236706,31855629,31682591,0.8940168119457149,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722077_concoct_merged.0.fa,19783319,2015887,0.6322293,0.6244224,0.8981017,31291365,31682591,0.6322293386689907,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722106_metabat2_bin.2.fa,9582714,1394450,0.27701026,0.30245993,0.85448277,34593352,31682591,0.302459921917371,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722108_metabat2_bin.1.fa,28148501,1066612,0.8908823,0.88845325,0.96210766,31596205,31682591,0.8908823385593302,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722127_concoct_bin.0.fa,7698054,1149118,0.27612057,0.24297425,0.8507262,27879322,31682591,0.27612055989022977,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722130_metabat2_bin.9.fa,17607773,1907216,0.5475038,0.55575544,0.8916833,32160092,31682591,0.5557554620453864,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722139_metabat2_bin.5.fa,20433209,2086705,0.634626,0.6449349,0.8978768,32197247,31682591,0.6449349107842853,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722151_metabat2_bin.3.fa,18425011,1940605,0.6090463,0.58155,0.8946755,30252234,31682591,0.6090462939034519,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722166_concoct_bin.2.fa,21584456,2079729,0.6665173,0.6812718,0.9036469,32383939,31682591,0.6812718063367986,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722168_metabat2_bin.6.fa,21312345,2063272,0.65096664,0.6726831,0.9031889,32739534,31682591,0.6726831464004949,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722169_metabat2_bin.6.fa,8059844,1208244,0.263657,0.25439346,0.8500909,30569428,31682591,0.2636570105269879,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722174_metabat2_bin.2.fa,21527382,2062077,0.67306036,0.67947036,0.90421146,31984326,31682591,0.679470375386912,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722289_concoct_bin.0.fa,18572289,2055460,0.5695482,0.58619857,0.8893265,32608811,31682591,0.5861985530160712,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722300_metabat2_bin.4.fa,8452441,1259474,0.2604793,0.26678503,0.85099286,32449567,31682591,0.2667850303026037,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722310_metabat2_bin.3.fa,18119676,2054591,0.5690803,0.5719127,0.88661,31840281,31682591,0.5719126948929145,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722325_metabat2_bin.1.fa,17635483,2003717,0.5817209,0.5566301,0.8863815,30316057,31682591,0.5817208682514352,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722326_metabat2_bin.1.fa,19122547,2116472,0.5632547,0.6035664,0.8893206,33950087,31682591,0.6035663876101547,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR14722329_metabat2_bin.1.fa,20310498,2071656,0.6361912,0.6410618,0.8980007,31925147,31682591,0.6410617742721862,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR12240175_concoct_merged.0.fa,8313728,1245967,0.24544403,0.26240683,0.8501314,33872195,31682591,0.2624068214622977,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR12240177_metabat2_bin.4.fa,8045066,1208419,0.26916152,0.25392702,0.8497938,29889360,31682591,0.26916153440555435,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR12240178_metabat2_bin.6.fa,7963552,1194988,0.266327,0.2513542,0.84994286,29901407,31682591,0.26632699926127223,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR12240179_concoct_bin.1.fa,7809433,1172003,0.2606667,0.24648972,0.8499247,29959457,31682591,0.260666707010077,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR12240187_metabat2_bin.8.fa,7748831,1162449,0.24843039,0.24457693,0.84998393,31191156,31682591,0.2484303884088169,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR12240188_concoct_bin.1.fa,7887790,1181607,0.24292214,0.24896291,0.850198,32470444,31682591,0.248962908368195,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR13167197_metabat2_bin.1.fa,7987573,1198403,0.2709318,0.25211236,0.8499666,29481857,31682591,0.27093181409841316,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR13126859_metabat2_bin.7.fa,8088350,1218482,0.27369213,0.2552932,0.84935343,29552732,31682591,0.27369212430173967,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR13126828_metabat2_bin.1.fa,8313703,1241721,0.26960397,0.26240602,0.85064167,30836724,31682591,0.26960396311878004,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR13126796_metabat2_bin.1.fa,8073816,1205183,0.27350092,0.25483447,0.85072947,29520253,31682591,0.2735009080037356,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR13126647_concoct_merged.0.fa,7060972,1050397,0.26892588,0.22286598,0.851239,26256202,31682591,0.2689258713046159,124
public_SRR14721943_metabat2_bin.1.fa,public_SRR13125985_concoct_bin.8.fa,7053927,1056917,0.28545108,0.22264363,0.85016614,24711508,31682591,0.28545109428368354,124
public_SRR14721943_metabat2_bin.1.fa,private_VT16_concoct_bin.11.fa,8657147,1285205,0.24472935,0.27324617,0.851544,35374370,31682591,0.2732461811598679,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR12240174_metabat2_bin.2.fa,7686514,1140358,0.27092728,0.24626781,0.8516417,28371132,31212012,0.270927293278252,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR12240180_concoct_bin.4.fa,7859889,1172531,0.24958308,0.25182256,0.8508209,31492074,31212012,0.25182256754226545,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14721927_metabat2_bin.2.fa,11549439,1616907,0.3477113,0.37003186,0.86000127,33215599,31212012,0.3700318646551847,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14721935_metabat2_bin.5.fa,17877446,2000193,0.5825639,0.5727745,0.8881164,30687529,31212012,0.5825638812430939,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14721943_metabat2_bin.1.fa,20892658,2023960,0.6594365,0.66937876,0.90312576,31682591,31212012,0.6693787635350134,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14721956_metabat2_bin.3.fa,31207593,12211,0.99985844,0.99985844,0.9996087,31212012,31212012,0.9998584198929567,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14721979_metabat2_bin.1.fa,19127398,2084001,0.55350053,0.6128217,0.8910463,34557146,31212012,0.6128216918537646,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14721992_concoct_merged.0.fa,8070567,1161057,0.28158033,0.25857246,0.85613686,28661687,31212012,0.28158032009769696,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14721997_metabat2_bin.1.fa,21415592,2075209,0.6641467,0.686133,0.9030982,32245272,31212012,0.6861330182751435,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722000_concoct_merged.0.fa,19268826,2004502,0.62174135,0.6173529,0.8959718,30991706,31212012,0.6217413781609828,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722004_metabat2_bin.1.fa,7626962,1142775,0.22923298,0.24435984,0.85016644,33271660,31212012,0.2443598317211976,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722006_metabat2_bin.2.fa,7555408,1140434,0.22645983,0.24206732,0.84905726,33363126,31212012,0.24206731690350497,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722020_concoct_merged.0.fa,16184956,1764222,0.59605646,0.51854897,0.89099616,27153393,31212012,0.5960564854638977,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722021_metabat2_bin.1.fa,18403622,2001086,0.5991041,0.5896327,0.8912667,30718572,31212012,0.5991040859581623,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722028_metabat2_bin.1.fa,20680145,2001706,0.67479324,0.66257006,0.9032064,30646640,31212012,0.674793223661713,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722038_metabat2_bin.1.fa,9594832,1397009,0.28729227,0.3074083,0.85439986,33397459,31212012,0.3074083144655974,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722068_metabat2_bin.3.fa,20939087,2017729,0.657312,0.6708663,0.9036382,31855629,31212012,0.6708662998079072,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722077_concoct_merged.0.fa,20869892,2027435,0.6669537,0.6686494,0.9028536,31291365,31212012,0.6686493648663213,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722106_metabat2_bin.2.fa,9799592,1406493,0.28327963,0.3139686,0.85647434,34593352,31212012,0.3139686092649202,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722108_metabat2_bin.1.fa,20758547,2007075,0.65699494,0.665082,0.90331334,31596205,31212012,0.665081988306297,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722127_concoct_bin.0.fa,7849333,1166342,0.28154677,0.25148436,0.8514088,27879322,31212012,0.2815467678876839,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722130_metabat2_bin.9.fa,18010414,1868293,0.5600237,0.5770347,0.896266,32160092,31212012,0.5770347006146224,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722139_metabat2_bin.5.fa,21383971,2077054,0.66415524,0.6851199,0.9028686,32197247,31212012,0.6851199147302648,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722151_metabat2_bin.3.fa,18952581,1932823,0.62648535,0.60722077,0.89801794,30252234,31212012,0.6264853365870434,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722166_concoct_bin.2.fa,23713212,1966901,0.73225224,0.7597464,0.91705465,32383939,31212012,0.7597463438114788,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722168_metabat2_bin.6.fa,23436952,1972736,0.7158609,0.75089526,0.915828,32739534,31212012,0.7508952642976044,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722169_metabat2_bin.6.fa,8252149,1228054,0.26994777,0.26439017,0.8511837,30569428,31212012,0.26994777265704806,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722174_metabat2_bin.2.fa,26823139,1473052,0.8386339,0.85938513,0.9450828,31984326,31212012,0.8593851303145725,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722289_concoct_bin.0.fa,18992043,2040918,0.5824206,0.60848504,0.89253825,32608811,31212012,0.6084850601749096,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722300_metabat2_bin.4.fa,8678588,1282399,0.26744848,0.2780528,0.8522341,32449567,31212012,0.2780528214586102,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722310_metabat2_bin.3.fa,18497548,2047019,0.580948,0.59264195,0.88933563,31840281,31212012,0.5926419610501239,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722325_metabat2_bin.1.fa,17850622,1987406,0.5888174,0.57191515,0.8886646,30316057,31212012,0.5888174045852995,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722326_metabat2_bin.1.fa,19582561,2105878,0.57680446,0.62740463,0.89246154,33950087,31212012,0.6274046351129174,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR14722329_metabat2_bin.1.fa,21257238,2065819,0.6658462,0.68105954,0.9028181,31925147,31212012,0.6810595228529324,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR12240175_concoct_merged.0.fa,8452611,1260577,0.24954423,0.27081275,0.85086536,33872195,31212012,0.2708127563195862,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR12240177_metabat2_bin.4.fa,8236068,1226530,0.27555183,0.26387495,0.8510782,29889360,31212012,0.27555183516809995,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR12240178_metabat2_bin.6.fa,8109635,1209466,0.2712125,0.25982416,0.8508606,29901407,31212012,0.2712124884290562,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR12240179_concoct_bin.1.fa,7954477,1183888,0.26550806,0.25485307,0.8511671,29959457,31212012,0.2655080497620501,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR12240187_metabat2_bin.8.fa,7949580,1185079,0.25486648,0.25469616,0.85092556,31191156,31212012,0.25486647561251013,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR12240188_concoct_bin.1.fa,8082979,1205411,0.24893343,0.25897014,0.85087043,32470444,31212012,0.2589701362411369,124
public_SRR14721956_metabat2_bin.3.fa,public_SRR13167197_metabat2_bin.1.fa,8163985,1215695,0.27691555,0.26156548,0.8510905,29481857,31212012,0.2769155620014031,124
