Gene.ID	family	Genome	class
LMUY01VT1_01757	GH13_3	private_VT1_metawrap_bin.1	GH
LMUY01VT1_01758	GH13_16	private_VT1_metawrap_bin.1	GH
LMUY01VT1_01759	CBM48	private_VT1_metawrap_bin.1	CB
LMUY01VT1_01759	GH13_9	private_VT1_metawrap_bin.1	GH
LMUY01VT1_01760	GH13_10	private_VT1_metawrap_bin.1	GH
LMUY01VT1_01761	GH77	private_VT1_metawrap_bin.1	GH
LMUY01VT1_01762	GH13_26	private_VT1_metawrap_bin.1	GH
LMUY01VT1_01763	GT20	private_VT1_metawrap_bin.1	GT
LMUY01VT1_01946	GH15	private_VT1_metawrap_bin.1	GH
LMUY01VT1_01963	GH103	private_VT1_metawrap_bin.1	GH
LMUY01VT1_02095	PL12_3	private_VT1_metawrap_bin.1	PL
LMUY01VT1_02175	GH15	private_VT1_metawrap_bin.1	GH
LMUY01VT1_02241	GT19	private_VT1_metawrap_bin.1	GT
LMUY01VT1_02255	GT4	private_VT1_metawrap_bin.1	GT
LMUY01VT1_02832	GT5	private_VT1_metawrap_bin.1	GT
LMUY01VT1_02990	GT2	private_VT1_metawrap_bin.1	GT
LMUY01VT1_03017	GT4	private_VT1_metawrap_bin.1	GT
LMUY01VT1_03038	GT21	private_VT1_metawrap_bin.1	GT
LMUY01VT1_03117	GT51	private_VT1_metawrap_bin.1	GT
LMUY01VT1_03140	GH23	private_VT1_metawrap_bin.1	GH
CAIMSN01SRR7232211_00096	GH15	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_00121	GT4	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_00126	GT2	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_00181	GT2	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_00190	CE9	public_SRR7232211_metawrap_bin.1	CE
CAIMSN01SRR7232211_00196	GT30	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_00213	GH23	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_00226	GT4	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_00233	GT4	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_00236	GT4	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_00251	GH13_26	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_00252	GH13_10	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_00254	GH13_11	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_00298	GT2	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_00357	GH55	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_00388	GT4	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_00410	GT2	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_00491	GH37	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_00496	GH13_11	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_00551	GH92	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_00564	GT28	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_00571	CE11	public_SRR7232211_metawrap_bin.1	CE
CAIMSN01SRR7232211_00677	GT4	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_00724	GT4	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_00833	GT35	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_00950	GH54	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_00982	GT4	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_01018	GT2	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_01037	GT20	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_01114	GH13	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_01157	GH3	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_01162	GH4	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_01175	GT4	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_01212	GH15	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_01224	GH23	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_01278	GT2	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_01412	GH31	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_01465	GT4	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_01543	GH15	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_01853	GT4	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_01948	GT20	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_01949	GH77	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_01950	CBM48	public_SRR7232211_metawrap_bin.1	CB
CAIMSN01SRR7232211_01950	GH13_9	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_01952	GH13_16	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_01953	GH13_3	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_02002	GH5_13	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_02101	GT41	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_02181	GT2	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_02211	GH15	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_02351	GH128	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_02420	GT4	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_02472	GH3	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_02478	GT2	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_02480	GT4	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_02499	GT4	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_02583	GH102	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_02589	GT2	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_02617	GH103	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_02666	GT4	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_02711	GT2	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_03074	GH23	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_03218	GH36	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_03220	GH42	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_03289	GT21	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_03418	GH2	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_03420	GH15	public_SRR7232211_metawrap_bin.1	GH
CAIMSN01SRR7232211_03532	GT112	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_03534	GT112	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_03589	GT19	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_03692	GT51	public_SRR7232211_metawrap_bin.1	GT
CAIMSN01SRR7232211_03711	GT4	public_SRR7232211_metawrap_bin.1	GT
ACETOBACX11_00093	GH103	private_X11_metawrap_bin.3	GH
ACETOBACX11_00136	GH13_23	private_X11_metawrap_bin.3	GH
ACETOBACX11_00174	GT41	private_X11_metawrap_bin.3	GT
ACETOBACX11_00193	GT30	private_X11_metawrap_bin.3	GT
ACETOBACX11_00249	GH15	private_X11_metawrap_bin.3	GH
ACETOBACX11_00252	CE9	private_X11_metawrap_bin.3	CE
ACETOBACX11_00347	GT35	private_X11_metawrap_bin.3	GT
ACETOBACX11_00376	GH13_11	private_X11_metawrap_bin.3	GH
ACETOBACX11_00425	GT2	private_X11_metawrap_bin.3	GT
ACETOBACX11_00429	GT2	private_X11_metawrap_bin.3	GT
ACETOBACX11_00437	GT4	private_X11_metawrap_bin.3	GT
ACETOBACX11_00458	GT4	private_X11_metawrap_bin.3	GT
ACETOBACX11_00718	GT2	private_X11_metawrap_bin.3	GT
ACETOBACX11_00723	GT2	private_X11_metawrap_bin.3	GT
ACETOBACX11_00789	GT83	private_X11_metawrap_bin.3	GT
ACETOBACX11_00833	GT20	private_X11_metawrap_bin.3	GT
ACETOBACX11_00834	GH13_26	private_X11_metawrap_bin.3	GH
ACETOBACX11_00835	GH77	private_X11_metawrap_bin.3	GH
ACETOBACX11_00836	GH13_10	private_X11_metawrap_bin.3	GH
ACETOBACX11_00837	CBM48	private_X11_metawrap_bin.3	CB
ACETOBACX11_00837	GH13_9	private_X11_metawrap_bin.3	GH
ACETOBACX11_00838	GH13_16	private_X11_metawrap_bin.3	GH
ACETOBACX11_00839	GH13_3	private_X11_metawrap_bin.3	GH
ACETOBACX11_00839	GH13_3	private_X11_metawrap_bin.3	GH
ACETOBACX11_00884	GH15	private_X11_metawrap_bin.3	GH
ACETOBACX11_00950	GT28	private_X11_metawrap_bin.3	GT
ACETOBACX11_00957	CE11	private_X11_metawrap_bin.3	CE
ACETOBACX11_01042	GT2	private_X11_metawrap_bin.3	GT
ACETOBACX11_01075	GT4	private_X11_metawrap_bin.3	GT
ACETOBACX11_01080	GT19	private_X11_metawrap_bin.3	GT
ACETOBACX11_01383	GT51	private_X11_metawrap_bin.3	GT
ACETOBACX11_01392	GT4	private_X11_metawrap_bin.3	GT
ACETOBACX11_01445	GT4	private_X11_metawrap_bin.3	GT
ACETOBACX11_01473	GT9	private_X11_metawrap_bin.3	GT
ACETOBACX11_01474	GT4	private_X11_metawrap_bin.3	GT
ACETOBACX11_01501	GH15	private_X11_metawrap_bin.3	GH
ACETOBACX11_01560	GT2	private_X11_metawrap_bin.3	GT
ACETOBACX11_01584	GT2	private_X11_metawrap_bin.3	GT
ACETOBACX11_01781	GT20	private_X11_metawrap_bin.3	GT
ACETOBACX11_01950	GT51	private_X11_metawrap_bin.3	GT
ACETOBACX11_01975	GT2	private_X11_metawrap_bin.3	GT
ACETOBACX11_02166	GT2	private_X11_metawrap_bin.3	GT
ACETOBACX11_02169	GH1	private_X11_metawrap_bin.3	GH
ACETOBACX11_02490	GH13_11	private_X11_metawrap_bin.3	GH
ACETOBACX11_02602	GT112	private_X11_metawrap_bin.3	GT
ACETOBACX11_02626	GT2	private_X11_metawrap_bin.3	GT
ACETOBACX11_02878	GT2	private_X11_metawrap_bin.3	GT
ACETOBACX11_03046	GT21	private_X11_metawrap_bin.3	GT
TERRIGLOSRR14722229_00009	GT26	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_00022	GH15	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00050	GH93	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00061	GH44	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00152	GH27	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00172	GT4	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_00190	GH13_31	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00196	GT19	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_00198	GH146	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00208	GH2	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00224	GT4	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_00227	GT2	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_00252	GT9	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_00254	GT30	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_00292	GT4	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_00293	GT4	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_00297	GT4	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_00305	GT2	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_00351	GH13	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00394	GH15	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00466	GH5_13	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00494	GT51	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_00556	GH89	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00604	GH78	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00623	GH92	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00673	GH31	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00675	GH125	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00689	GH23	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00701	GT9	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_00706	GH29	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00724	GH38	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00727	GH43_5	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00728	GH51	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00732	GH127	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00818	GH28	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00836	GH3	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00869	GH39	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00870	GH144	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00872	GH55	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00875	GH13_10	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00932	GT26	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_00975	GT2	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_00979	GH13_11	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00980	GH13_11	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_00987	GH1	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_01060	CE4	public_SRR14722229_metawrap_bin.6	CE
TERRIGLOSRR14722229_01060	GH18	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_01060	GT2	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_01102	GT28	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_01124	GT21	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_01125	GT83	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_01126	GT83	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_01132	GH57	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_01245	GH18	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_01254	GH51	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_01274	GH38	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_01285	GH20	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_01450	GH36	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_01459	CE11	public_SRR14722229_metawrap_bin.6	CE
TERRIGLOSRR14722229_01514	GH67	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_01525	GT21	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_01536	GT83	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_01542	GT2	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_01661	GT2	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_01692	GH13	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_01718	GT1	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_01726	GT2	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_01727	GH8	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_01740	GH42	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_01754	GH3	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_01881	GH92	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_01905	GH2	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_01969	GH77	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_01995	GH20	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_01996	CE9	public_SRR14722229_metawrap_bin.6	CE
TERRIGLOSRR14722229_01997	GH171	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02020	GT4	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_02027	GH13_10	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02028	GH13_26	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02029	GH15	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02030	GH13_3	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02031	GH13_16	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02046	GT83	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_02082	GH2	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02083	CBM41	public_SRR14722229_metawrap_bin.6	CB
TERRIGLOSRR14722229_02083	GH13_13	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02105	GH42	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02147	GH55	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02148	GH30_3	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02193	GH76	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02194	GH92	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02196	GH92	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02197	GH92	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02198	GH92	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02235	GH2	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02282	GT4	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_02304	GT4	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_02332	GT51	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_02381	GH2	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02383	GH1	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02404	GH18	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02415	GH51	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02431	CBM2	public_SRR14722229_metawrap_bin.6	CB
TERRIGLOSRR14722229_02431	GH5_1	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02487	GH10	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02541	GT4	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_02577	GH1	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02584	GH23	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02607	GH39	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02685	GT2	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_02698	GT2	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_02736	GH51	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02739	GT26	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_02742	GT2	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_02744	GT2	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_02745	GT4	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_02746	GT4	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_02788	GH2	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02828	GH79	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02834	GH29	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02836	GH19	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02908	GT4	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_02909	GT4	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_02914	GT4	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_02915	GT4	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_02919	GH13_10	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_02920	GT35	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_02957	GH1	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_03009	GT4	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_03053	GH13_23	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_03067	GH130	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_03145	GH43_26	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_03150	GH51	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_03155	PL38	public_SRR14722229_metawrap_bin.6	PL
TERRIGLOSRR14722229_03351	GH3	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_03368	GH43_34	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_03393	CBM32	public_SRR14722229_metawrap_bin.6	CB
TERRIGLOSRR14722229_03393	CBM32	public_SRR14722229_metawrap_bin.6	CB
TERRIGLOSRR14722229_03393	CBM32	public_SRR14722229_metawrap_bin.6	CB
TERRIGLOSRR14722229_03393	CBM32	public_SRR14722229_metawrap_bin.6	CB
TERRIGLOSRR14722229_03393	GH64	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_03407	GH1	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_03437	GT2	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_03437	GT2	public_SRR14722229_metawrap_bin.6	GT
TERRIGLOSRR14722229_03557	GH37	public_SRR14722229_metawrap_bin.6	GH
TERRIGLOSRR14722229_03580	GT2	public_SRR14722229_metawrap_bin.6	GT
RHAL1VT26_00065	GT4	private_VT26_metawrap_bin.1	GT
RHAL1VT26_00077	GH25	private_VT26_metawrap_bin.1	GH
RHAL1VT26_00094	GH13_11	private_VT26_metawrap_bin.1	GH
RHAL1VT26_00285	GT2	private_VT26_metawrap_bin.1	GT
RHAL1VT26_00319	GT2	private_VT26_metawrap_bin.1	GT
RHAL1VT26_00381	GT4	private_VT26_metawrap_bin.1	GT
RHAL1VT26_00575	GT4	private_VT26_metawrap_bin.1	GT
RHAL1VT26_00582	GT51	private_VT26_metawrap_bin.1	GT
RHAL1VT26_00773	GH15	private_VT26_metawrap_bin.1	GH
RHAL1VT26_00782	GT2	private_VT26_metawrap_bin.1	GT
RHAL1VT26_00808	GT28	private_VT26_metawrap_bin.1	GT
RHAL1VT26_00908	GT4	private_VT26_metawrap_bin.1	GT
RHAL1VT26_00951	GH103	private_VT26_metawrap_bin.1	GH
RHAL1VT26_01072	GH103	private_VT26_metawrap_bin.1	GH
RHAL1VT26_01074	GH103	private_VT26_metawrap_bin.1	GH
RHAL1VT26_01132	GH103	private_VT26_metawrap_bin.1	GH
RHAL1VT26_01172	GT8	private_VT26_metawrap_bin.1	GT
RHAL1VT26_01174	GT2	private_VT26_metawrap_bin.1	GT
RHAL1VT26_01192	GT2	private_VT26_metawrap_bin.1	GT
RHAL1VT26_01313	GT4	private_VT26_metawrap_bin.1	GT
RHAL1VT26_01458	CE1	private_VT26_metawrap_bin.1	CE
RHAL1VT26_01499	GT51	private_VT26_metawrap_bin.1	GT
RHAL1VT26_01537	GT51	private_VT26_metawrap_bin.1	GT
RHAL1VT26_01579	GH3	private_VT26_metawrap_bin.1	GH
RHAL1VT26_02060	GT2	private_VT26_metawrap_bin.1	GT
RHAL1VT26_02067	GT51	private_VT26_metawrap_bin.1	GT
RHAL1VT26_02095	GH2	private_VT26_metawrap_bin.1	GH
RHAL1VT26_02118	GT4	private_VT26_metawrap_bin.1	GT
RHAL1VT26_02119	GT4	private_VT26_metawrap_bin.1	GT
RHAL1VT26_02288	GH15	private_VT26_metawrap_bin.1	GH
RHAL1VT26_02330	GH16_7	private_VT26_metawrap_bin.1	GH
RHAL1VT26_02331	GT4	private_VT26_metawrap_bin.1	GT
RHAL1VT26_02334	GT8	private_VT26_metawrap_bin.1	GT
RHAL1VT26_02369	GH13_9	private_VT26_metawrap_bin.1	GH
RHAL1VT26_02370	GH13_16	private_VT26_metawrap_bin.1	GH
RHAL1VT26_02371	GH13_3	private_VT26_metawrap_bin.1	GH
RHAL1VT26_02372	GH13_26	private_VT26_metawrap_bin.1	GH
RHAL1VT26_02372	GH77	private_VT26_metawrap_bin.1	GH
RHAL1VT26_02373	GH13_10	private_VT26_metawrap_bin.1	GH
RHAL1VT26_02374	GH13_11	private_VT26_metawrap_bin.1	GH
RHAL1VT26_02375	GT20	private_VT26_metawrap_bin.1	GT
RHAL1VT26_02443	GT2	private_VT26_metawrap_bin.1	GT
RHAL1VT26_02448	GH31	private_VT26_metawrap_bin.1	GH
RHAL1VT26_02520	GH15	private_VT26_metawrap_bin.1	GH
RHAL1VT26_02908	GT4	private_VT26_metawrap_bin.1	GT
RHAL1VT26_03005	GT21	private_VT26_metawrap_bin.1	GT
RHAL1VT26_03130	GH23	private_VT26_metawrap_bin.1	GH
RHAL1VT26_03241	GH13_11	private_VT26_metawrap_bin.1	GH
RHAL1VT26_03365	CE1	private_VT26_metawrap_bin.1	CE
RHAL1VT26_03457	GT21	private_VT26_metawrap_bin.1	GT
RHAL1VT26_03518	GH10	private_VT26_metawrap_bin.1	GH
RHAL1VT26_03578	GT35	private_VT26_metawrap_bin.1	GT
RHAL1VT26_03624	GT2	private_VT26_metawrap_bin.1	GT
RHAL1VT26_03697	GH1	private_VT26_metawrap_bin.1	GH
RHAL1VT26_03699	GT4	private_VT26_metawrap_bin.1	GT
RHAL1VT26_03701	GH15	private_VT26_metawrap_bin.1	GH
RHAL1VT26_03910	GT2	private_VT26_metawrap_bin.1	GT
RHAL1VT26_03910	GT2	private_VT26_metawrap_bin.1	GT
RHAL1VT26_04032	GH8	private_VT26_metawrap_bin.1	GH
RHAL1VT26_04066	GH15	private_VT26_metawrap_bin.1	GH
TERRIGLOSRR14722088_00003	GT4	public_SRR14722088_metawrap_bin.5	GT
